adset_id,fb_ad_account_id,account_name,date,spend,impressions,clicks,fb_conversions,estimated_conversions,revenue,profit,roi,rpc,cpa,ctr,cr,first_spend_date,spend_day_no
730121054145158163,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730121054145158163,9948963373021856,ACC-01,2026-06-11,2.2225,285,29,6,6.0,4.4196,2.1971,0.9886,0.7366,0.3704,0.101754,0.206897,2026-06-11,1
730121054145158163,9948963373021856,ACC-01,2026-06-12,3.175,320,32,7,7.0,2.794,-0.381,-0.12,0.3991,0.4536,0.1,0.21875,2026-06-11,2
730113752762056608,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730113752762056608,9948963373021856,ACC-01,2026-06-11,0.381,13,0,0,0.0,0.0,-0.381,-1.0,0.0,0.0,0.0,,2026-06-11,1
730113752762056608,9948963373021856,ACC-01,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,1
730130499540073135,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730130499540073135,9948963373021856,ACC-01,2026-06-11,0.0889,8,0,0,0.0,0.0,-0.0889,-1.0,0.0,0.0,0.0,,2026-06-11,1
730130499540073135,9948963373021856,ACC-01,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,1
730179534900076891,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730179534900076891,9948963373021856,ACC-01,2026-06-11,2.7813,67,10,7,10.0,9.0932,6.3119,2.2694,0.9093,0.2781,0.149254,0.7,2026-06-11,1
730179534900076891,9948963373021856,ACC-01,2026-06-12,2.4257,78,8,5,5.0,4.0259,1.6002,0.6597,0.8052,0.4851,0.102564,0.625,2026-06-11,2
730185101636521794,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730185101636521794,9948963373021856,ACC-01,2026-06-11,1.2319,27,4,2,2.0,2.1082,0.8763,0.7113,1.0541,0.616,0.148148,0.5,2026-06-11,1
730185101636521794,9948963373021856,ACC-01,2026-06-12,1.1303,26,2,1,1.0,0.9144,-0.2159,-0.191,0.9144,1.1303,0.076923,0.5,2026-06-11,2
730121480268919713,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730121480268919713,9948963373021856,ACC-01,2026-06-11,1.016,493,28,4,4.0,0.9271,-0.0889,-0.0875,0.2318,0.254,0.056795,0.142857,2026-06-11,1
730121480268919713,9948963373021856,ACC-01,2026-06-12,0.7239,284,13,1,1.0,0.0889,-0.635,-0.8772,0.0889,0.7239,0.045775,0.076923,2026-06-11,2
730129822616625083,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730129822616625083,9948963373021856,ACC-01,2026-06-11,0.0762,97,3,2,2.0,0.3556,0.2794,3.6667,0.1778,0.0381,0.030928,0.666667,2026-06-11,1
730129822616625083,9948963373021856,ACC-01,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,1
730120858985970876,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730120858985970876,9948963373021856,ACC-01,2026-06-11,0.8255,185,6,0,0.0,1.0668,0.2413,0.2923,0.0,0.0,0.032432,0.0,2026-06-11,1
730120858985970876,9948963373021856,ACC-01,2026-06-12,0.9017,227,3,0,0.0,0.0,-0.9017,-1.0,0.0,0.0,0.013216,0.0,2026-06-11,2
730117614502730297,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730117614502730297,9948963373021856,ACC-01,2026-06-11,0.1651,177,2,0,0.0,0.0,-0.1651,-1.0,0.0,0.0,0.011299,0.0,2026-06-11,1
730117614502730297,9948963373021856,ACC-01,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,1
730124152666753858,9948963373021856,ACC-01,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,0
730124152666753858,9948963373021856,ACC-01,2026-06-11,0.2667,105,2,0,0.0,0.0,-0.2667,-1.0,0.0,0.0,0.019048,0.0,2026-06-11,1
730124152666753858,9948963373021856,ACC-01,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-11,1
730131057235610353,9921978465055350,ACC-02,2026-06-06,49.3014,5612,423,124,138.0,52.3748,3.0734,0.0623,0.3795,0.3573,0.075374,0.293144,2026-05-21,17
730131057235610353,9921978465055350,ACC-02,2026-06-07,35.8775,4697,362,90,94.0,36.3347,0.4572,0.0127,0.3865,0.3817,0.07707,0.248619,2026-05-21,18
730131057235610353,9921978465055350,ACC-02,2026-06-08,30.0482,4987,406,106,108.0,42.2402,12.192,0.4057,0.3911,0.2782,0.081412,0.261084,2026-05-21,19
730131057235610353,9921978465055350,ACC-02,2026-06-09,27.4447,4444,374,79,80.0,29.4513,2.0066,0.0731,0.3681,0.3431,0.084158,0.21123,2026-05-21,20
730131057235610353,9921978465055350,ACC-02,2026-06-10,24.003,3382,296,73,73.0,31.9786,7.9756,0.3323,0.4381,0.3288,0.087522,0.246622,2026-05-21,21
730131057235610353,9921978465055350,ACC-02,2026-06-11,29.591,3310,314,90,90.0,31.8897,2.2987,0.0777,0.3543,0.3288,0.094864,0.286624,2026-05-21,22
730131057235610353,9921978465055350,ACC-02,2026-06-12,16.1671,2353,246,53,53.0,17.7292,1.5621,0.0966,0.3345,0.305,0.104547,0.215447,2026-05-21,23
730173748338633026,9921978465055350,ACC-02,2026-06-06,1.0033,349,24,4,4.0,0.6985,-0.3048,-0.3038,0.1746,0.2508,0.068768,0.166667,2026-05-28,10
730173748338633026,9921978465055350,ACC-02,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-05-28,10
730173748338633026,9921978465055350,ACC-02,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-05-28,10
730173748338633026,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-05-28,10
730173748338633026,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-28,10
730173748338633026,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-28,10
730173748338633026,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-05-28,10
730117993369519043,9921978465055350,ACC-02,2026-06-06,17.3355,1791,47,15,15.0,16.8275,-0.508,-0.0293,1.1218,1.1557,0.026242,0.319149,2026-05-31,7
730117993369519043,9921978465055350,ACC-02,2026-06-07,9.9822,1190,27,3,3.0,4.2926,-5.6896,-0.57,1.4309,3.3274,0.022689,0.111111,2026-05-31,8
730117993369519043,9921978465055350,ACC-02,2026-06-08,4.4577,442,20,4,4.0,7.3406,2.8829,0.6467,1.8352,1.1144,0.045249,0.2,2026-05-31,9
730117993369519043,9921978465055350,ACC-02,2026-06-09,7.9883,916,50,5,5.0,15.7099,7.7216,0.9666,3.142,1.5977,0.054585,0.1,2026-05-31,10
730117993369519043,9921978465055350,ACC-02,2026-06-10,16.4846,2277,59,10,15.0,19.7612,3.2766,0.1988,1.3174,1.099,0.025911,0.169492,2026-05-31,11
730117993369519043,9921978465055350,ACC-02,2026-06-11,22.6314,2106,69,12,23.0,40.5892,17.9578,0.7935,1.7647,0.984,0.032764,0.173913,2026-05-31,12
730117993369519043,9921978465055350,ACC-02,2026-06-12,22.1869,2341,75,15,21.0,43.9801,21.7932,0.9823,2.0943,1.0565,0.032038,0.2,2026-05-31,13
730148736168844644,9921978465055350,ACC-02,2026-06-06,0.2667,48,0,0,0.0,0.0,-0.2667,-1.0,0.0,0.0,0.0,,2026-06-02,5
730148736168844644,9921978465055350,ACC-02,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730148736168844644,9921978465055350,ACC-02,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730148736168844644,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730148736168844644,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730148736168844644,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-02,5
730148736168844644,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730119487809115633,9921978465055350,ACC-02,2026-06-06,2.9718,580,47,5,5.0,4.0005,1.0287,0.3462,0.8001,0.5944,0.081034,0.106383,2026-06-02,5
730119487809115633,9921978465055350,ACC-02,2026-06-07,5.8166,1429,102,9,13.0,7.7978,1.9812,0.3406,0.5998,0.4474,0.071379,0.088235,2026-06-02,6
730119487809115633,9921978465055350,ACC-02,2026-06-08,3.6957,1007,52,5,5.0,3.2639,-0.4318,-0.1168,0.6528,0.7391,0.051639,0.096154,2026-06-02,7
730119487809115633,9921978465055350,ACC-02,2026-06-09,3.4544,771,56,5,5.0,2.5908,-0.8636,-0.25,0.5182,0.6909,0.072633,0.089286,2026-06-02,8
730119487809115633,9921978465055350,ACC-02,2026-06-10,4.3942,936,66,8,8.0,3.7465,-0.6477,-0.1474,0.4683,0.5493,0.070513,0.121212,2026-06-02,9
730119487809115633,9921978465055350,ACC-02,2026-06-11,5.1689,1025,85,8,16.0,10.2743,5.1054,0.9877,0.6421,0.3231,0.082927,0.094118,2026-06-02,10
730119487809115633,9921978465055350,ACC-02,2026-06-12,4.0259,867,64,9,10.0,5.7785,1.7526,0.4353,0.5778,0.4026,0.073818,0.140625,2026-06-02,11
730125157442067292,9921978465055350,ACC-02,2026-06-06,11.1887,5354,185,51,51.0,14.2113,3.0226,0.2701,0.2787,0.2194,0.034554,0.275676,2026-06-02,5
730125157442067292,9921978465055350,ACC-02,2026-06-07,8.89,3931,117,25,25.0,8.1788,-0.7112,-0.08,0.3272,0.3556,0.029763,0.213675,2026-06-02,6
730125157442067292,9921978465055350,ACC-02,2026-06-08,7.3406,2931,65,11,11.0,3.2639,-4.0767,-0.5554,0.2967,0.6673,0.022177,0.169231,2026-06-02,7
730125157442067292,9921978465055350,ACC-02,2026-06-09,4.5593,2140,56,6,6.0,2.5654,-1.9939,-0.4373,0.4276,0.7599,0.026168,0.107143,2026-06-02,8
730125157442067292,9921978465055350,ACC-02,2026-06-10,6.0579,2933,100,24,24.0,7.5057,1.4478,0.239,0.3127,0.2524,0.034095,0.24,2026-06-02,9
730125157442067292,9921978465055350,ACC-02,2026-06-11,0.6731,279,6,2,2.0,0.5461,-0.127,-0.1887,0.273,0.3366,0.021505,0.333333,2026-06-02,10
730125157442067292,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,10
730114082710212228,9921978465055350,ACC-02,2026-06-06,5.9817,860,87,24,24.0,8.1788,2.1971,0.3673,0.3408,0.2492,0.101163,0.275862,2026-06-02,5
730114082710212228,9921978465055350,ACC-02,2026-06-07,7.9502,1028,125,31,31.0,7.5184,-0.4318,-0.0543,0.2425,0.2565,0.121595,0.248,2026-06-02,6
730114082710212228,9921978465055350,ACC-02,2026-06-08,8.4201,983,105,29,31.0,9.6647,1.2446,0.1478,0.3118,0.2716,0.106816,0.27619,2026-06-02,7
730114082710212228,9921978465055350,ACC-02,2026-06-09,9.7663,1208,99,39,39.0,8.636,-1.1303,-0.1157,0.2214,0.2504,0.081954,0.393939,2026-06-02,8
730114082710212228,9921978465055350,ACC-02,2026-06-10,12.954,1815,145,46,46.0,15.9766,3.0226,0.2333,0.3473,0.2816,0.07989,0.317241,2026-06-02,9
730114082710212228,9921978465055350,ACC-02,2026-06-11,17.6911,1761,176,57,58.0,20.5359,2.8448,0.1608,0.3541,0.305,0.099943,0.323864,2026-06-02,10
730114082710212228,9921978465055350,ACC-02,2026-06-12,10.5664,1025,68,27,29.0,8.89,-1.6764,-0.1587,0.3066,0.3644,0.066341,0.397059,2026-06-02,11
730111165025674105,9921978465055350,ACC-02,2026-06-06,12.2428,7952,398,43,46.0,16.4084,4.1656,0.3402,0.3567,0.2661,0.05005,0.10804,2026-06-02,5
730111165025674105,9921978465055350,ACC-02,2026-06-07,12.5095,7441,390,67,67.0,12.5984,0.0889,0.0071,0.188,0.1867,0.052412,0.171795,2026-06-02,6
730111165025674105,9921978465055350,ACC-02,2026-06-08,7.3914,3464,191,28,28.0,5.715,-1.6764,-0.2268,0.2041,0.264,0.055139,0.146597,2026-06-02,7
730111165025674105,9921978465055350,ACC-02,2026-06-09,3.2004,1500,76,6,6.0,0.9779,-2.2225,-0.6944,0.163,0.5334,0.050667,0.078947,2026-06-02,8
730111165025674105,9921978465055350,ACC-02,2026-06-10,1.7399,602,32,7,7.0,1.8034,0.0635,0.0365,0.2576,0.2486,0.053156,0.21875,2026-06-02,9
730111165025674105,9921978465055350,ACC-02,2026-06-11,1.143,321,19,3,3.0,1.2065,0.0635,0.0556,0.4022,0.381,0.05919,0.157895,2026-06-02,10
730111165025674105,9921978465055350,ACC-02,2026-06-12,0.5461,141,8,0,0.0,0.0,-0.5461,-1.0,0.0,0.0,0.056738,0.0,2026-06-02,11
730128434697262830,9921978465055350,ACC-02,2026-06-06,9.5758,1348,80,21,21.0,19.2151,9.6393,1.0066,0.915,0.456,0.059347,0.2625,2026-06-02,5
730128434697262830,9921978465055350,ACC-02,2026-06-07,30.2768,3901,302,70,76.0,36.5379,6.2611,0.2068,0.4808,0.3984,0.077416,0.231788,2026-06-02,6
730128434697262830,9921978465055350,ACC-02,2026-06-08,46.1645,6883,456,114,114.0,45.8851,-0.2794,-0.0061,0.4025,0.405,0.06625,0.25,2026-06-02,7
730128434697262830,9921978465055350,ACC-02,2026-06-09,29.3878,4354,291,83,86.0,34.163,4.7752,0.1625,0.3972,0.3417,0.066835,0.285223,2026-06-02,8
730128434697262830,9921978465055350,ACC-02,2026-06-10,21.4249,3296,239,66,66.0,31.242,9.8171,0.4582,0.4734,0.3246,0.072512,0.276151,2026-06-02,9
730128434697262830,9921978465055350,ACC-02,2026-06-11,22.6441,2280,169,43,48.0,19.4437,-3.2004,-0.1413,0.4051,0.4718,0.074123,0.254438,2026-06-02,10
730128434697262830,9921978465055350,ACC-02,2026-06-12,9.6266,1228,95,21,21.0,7.2263,-2.4003,-0.2493,0.3441,0.4584,0.077362,0.221053,2026-06-02,11
730169822227081108,9921978465055350,ACC-02,2026-06-06,0.8255,166,12,6,6.0,1.8161,0.9906,1.2,0.3027,0.1376,0.072289,0.5,2026-06-02,5
730169822227081108,9921978465055350,ACC-02,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730169822227081108,9921978465055350,ACC-02,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730169822227081108,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730169822227081108,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-02,5
730169822227081108,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730169822227081108,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-02,5
730136263057897077,9921978465055350,ACC-02,2026-06-06,0.7112,41,4,0,0.0,0.0,-0.7112,-1.0,0.0,0.0,0.097561,0.0,2026-06-04,3
730136263057897077,9921978465055350,ACC-02,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,3
730136263057897077,9921978465055350,ACC-02,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,3
730136263057897077,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-04,3
730136263057897077,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-04,3
730136263057897077,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-04,3
730136263057897077,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-04,3
730113809941508154,9921978465055350,ACC-02,2026-06-06,4.7625,715,49,9,9.0,5.8801,1.1176,0.2347,0.6533,0.5292,0.068531,0.183673,2026-06-05,2
730113809941508154,9921978465055350,ACC-02,2026-06-07,3.7846,605,42,13,14.0,4.2164,0.4318,0.1141,0.3012,0.2703,0.069421,0.309524,2026-06-05,3
730113809941508154,9921978465055350,ACC-02,2026-06-08,2.1971,258,21,2,2.0,1.1303,-1.0668,-0.4855,0.5652,1.0986,0.081395,0.095238,2026-06-05,4
730113809941508154,9921978465055350,ACC-02,2026-06-09,1.2446,258,11,2,2.0,0.1016,-1.143,-0.9184,0.0508,0.6223,0.042636,0.181818,2026-06-05,5
730113809941508154,9921978465055350,ACC-02,2026-06-10,1.4732,244,12,0,0.0,0.0,-1.4732,-1.0,0.0,0.0,0.04918,0.0,2026-06-05,6
730113809941508154,9921978465055350,ACC-02,2026-06-11,0.0762,17,1,0,0.0,0.0,-0.0762,-1.0,0.0,0.0,0.058824,0.0,2026-06-05,7
730113809941508154,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,7
730125516653624607,9921978465055350,ACC-02,2026-06-06,1.3081,371,13,2,2.0,1.143,-0.1651,-0.1262,0.5715,0.654,0.03504,0.153846,2026-06-05,2
730125516653624607,9921978465055350,ACC-02,2026-06-07,3.175,402,32,11,11.0,4.3815,1.2065,0.38,0.3983,0.2886,0.079602,0.34375,2026-06-05,3
730125516653624607,9921978465055350,ACC-02,2026-06-08,5.0038,543,44,10,10.0,6.6802,1.6764,0.335,0.668,0.5004,0.081031,0.227273,2026-06-05,4
730125516653624607,9921978465055350,ACC-02,2026-06-09,5.1308,619,41,8,8.0,5.08,-0.0508,-0.0099,0.635,0.6414,0.066236,0.195122,2026-06-05,5
730125516653624607,9921978465055350,ACC-02,2026-06-10,9.1694,868,64,23,23.0,15.2527,6.0833,0.6634,0.6632,0.3987,0.073733,0.359375,2026-06-05,6
730125516653624607,9921978465055350,ACC-02,2026-06-11,12.1031,1130,78,15,15.0,12.3063,0.2032,0.0168,0.8204,0.8069,0.069027,0.192308,2026-06-05,7
730125516653624607,9921978465055350,ACC-02,2026-06-12,5.1308,586,31,4,4.0,3.4544,-1.6764,-0.3267,0.8636,1.2827,0.052901,0.129032,2026-06-05,8
730127798256409866,9921978465055350,ACC-02,2026-06-06,1.4732,444,27,4,4.0,1.016,-0.4572,-0.3103,0.254,0.3683,0.060811,0.148148,2026-06-05,2
730127798256409866,9921978465055350,ACC-02,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730127798256409866,9921978465055350,ACC-02,2026-06-08,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730127798256409866,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-05,2
730127798256409866,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730127798256409866,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730127798256409866,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-05,2
730110358652418174,9921978465055350,ACC-02,2026-06-06,1.2065,2232,51,0,0.0,0.0,-1.2065,-1.0,0.0,0.0,0.022849,0.0,2026-06-06,1
730110358652418174,9921978465055350,ACC-02,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730110358652418174,9921978465055350,ACC-02,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730110358652418174,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730110358652418174,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730110358652418174,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-06,1
730110358652418174,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730113394986949750,9921978465055350,ACC-02,2026-06-06,2.2352,366,31,5,5.0,1.1303,-1.1049,-0.4943,0.2261,0.447,0.084699,0.16129,2026-06-06,1
730113394986949750,9921978465055350,ACC-02,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730113394986949750,9921978465055350,ACC-02,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730113394986949750,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730113394986949750,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730113394986949750,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-06,1
730113394986949750,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730127518614271440,9921978465055350,ACC-02,2026-06-06,2.6924,924,36,7,7.0,2.8575,0.1651,0.0613,0.4082,0.3846,0.038961,0.194444,2026-06-06,1
730127518614271440,9921978465055350,ACC-02,2026-06-07,0.9144,227,15,2,2.0,0.2286,-0.6858,-0.75,0.1143,0.4572,0.066079,0.133333,2026-06-06,2
730127518614271440,9921978465055350,ACC-02,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,2
730127518614271440,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,2
730127518614271440,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,2
730127518614271440,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,2
730127518614271440,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,2
730132171816989772,9921978465055350,ACC-02,2026-06-06,3.1496,618,46,3,3.0,4.1275,0.9779,0.3105,1.3758,1.0499,0.074434,0.065217,2026-06-06,1
730132171816989772,9921978465055350,ACC-02,2026-06-07,9.0678,1599,82,12,13.0,5.1943,-3.8735,-0.4272,0.3996,0.6975,0.051282,0.146341,2026-06-06,2
730132171816989772,9921978465055350,ACC-02,2026-06-08,2.8575,357,28,6,6.0,0.8509,-2.0066,-0.7022,0.1418,0.4762,0.078431,0.214286,2026-06-06,3
730132171816989772,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,3
730132171816989772,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,3
730132171816989772,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,3
730132171816989772,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,3
730125524362224713,9921978465055350,ACC-02,2026-06-06,3.1242,706,8,2,2.0,2.8067,-0.3175,-0.1016,1.4034,1.5621,0.011331,0.25,2026-06-06,1
730125524362224713,9921978465055350,ACC-02,2026-06-07,2.7178,733,20,4,4.0,1.8415,-0.8763,-0.3224,0.4604,0.6794,0.027285,0.2,2026-06-06,2
730125524362224713,9921978465055350,ACC-02,2026-06-08,2.54,557,12,7,7.0,2.4892,-0.0508,-0.02,0.3556,0.3629,0.021544,0.583333,2026-06-06,3
730125524362224713,9921978465055350,ACC-02,2026-06-09,2.9083,600,20,4,4.0,1.5113,-1.397,-0.4803,0.3778,0.7271,0.033333,0.2,2026-06-06,4
730125524362224713,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,4
730125524362224713,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,4
730125524362224713,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,4
730194858232150903,9921978465055350,ACC-02,2026-06-06,4.1275,1337,22,6,6.0,2.2352,-1.8923,-0.4585,0.3725,0.6879,0.016455,0.272727,2026-06-06,1
730194858232150903,9921978465055350,ACC-02,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730194858232150903,9921978465055350,ACC-02,2026-06-08,0.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-06,1
730194858232150903,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730194858232150903,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730194858232150903,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730194858232150903,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730130640089620787,9921978465055350,ACC-02,2026-06-06,0.0254,13,0,0,0.0,0.0,-0.0254,-1.0,0.0,0.0,0.0,,2026-06-06,1
730130640089620787,9921978465055350,ACC-02,2026-06-07,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730130640089620787,9921978465055350,ACC-02,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730130640089620787,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730130640089620787,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730130640089620787,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-06,1
730130640089620787,9921978465055350,ACC-02,2026-06-12,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730132800353921845,9921978465055350,ACC-02,2026-06-06,0.9652,149,9,1,1.0,0.4318,-0.5334,-0.5526,0.4318,0.9652,0.060403,0.111111,2026-06-06,1
730132800353921845,9921978465055350,ACC-02,2026-06-07,0.0,0,0,2,2.0,1.0414,1.0414,0.0,0.5207,0.0,,,2026-06-06,1
730132800353921845,9921978465055350,ACC-02,2026-06-08,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730132800353921845,9921978465055350,ACC-02,2026-06-09,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730132800353921845,9921978465055350,ACC-02,2026-06-10,0.0,0,0,0,,,,0.0,0.0,0.0,,,2026-06-06,1
730132800353921845,9921978465055350,ACC-02,2026-06-11,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,2026-06-06,1
